x,impedance,resistance,phase
0.0,100.74864116824038,99.00872502108673,44.93759302212183
0.02004008016032064,100.00031240119804,100.03634625785679,45.94526069168681
0.04008016032064128,98.39004787122246,95.70034267529483,46.18513454769466
0.06012024048096192,99.46840240479764,94.088372103349,43.740230895272376
0.08016032064128256,97.5225354110425,96.57018134922717,46.26665365214248
0.1002004008016032,96.90710299743262,96.95096480485815,42.188873892287425
0.12024048096192384,99.33744822146386,97.38051414877695,45.39736001909481
0.1402805611222445,97.31806377207205,97.16417015971479,43.84175178072851
0.16032064128256512,97.2792438198363,96.34374087090126,46.39233599431858
0.18036072144288576,96.25815156693753,95.26150896405107,44.823817511941854
0.2004008016032064,96.0669801135069,100.236165214601,42.15263472623215
0.22044088176352705,95.61166749158237,92.07051206162197,46.56717932959722
0.24048096192384769,95.72764069816317,94.4283427154859,44.36352494451476
0.2605210420841683,92.29595980301815,90.85400824950094,44.48039971846497
0.280561122244489,94.51809978204136,97.53991547773171,46.60425691723624
0.3006012024048096,94.68347853269759,96.31624496026033,42.16754588841471
0.32064128256513025,93.20894165405764,91.0629852247535,39.321842681029146
0.3406813627254509,91.48084772533781,89.9999908524322,46.91340637277132
0.3607214428857715,92.79112038513071,93.75048131264033,44.556973474095756
0.3807615230460922,92.08933092019826,92.04825855605975,43.62222891484919
0.4008016032064128,119.81590912145755,54.78247763581792,61.17758303888543
0.42084168336673344,92.09857805113765,89.12216054289514,45.59929537567469
0.4408817635270541,91.42613365135014,93.13111195401176,44.16979942207326
0.4609218436873747,91.59639964575189,92.88003271174829,50.629308888945104
0.48096192384769537,89.61181183361813,89.42480489899143,45.786614100010645
0.501002004008016,90.17772628164138,88.84660008822851,45.3625023252041
0.5210420841683366,90.47068994823579,91.30351177775067,45.38968468054028
0.5410821643286573,91.48726196816455,89.62147931132624,45.4127235426509
0.561122244488978,89.30553722344688,91.91718110010929,45.897271529029055
0.5811623246492986,87.41055940338546,89.09231617009867,44.525976059974745
0.6012024048096192,88.7275655385025,90.05830199131861,45.55853567643305
0.6212424849699398,126.98019902061034,63.29738993305945,55.98034726135755
0.6412825651302605,88.51022093694226,86.75471512127166,43.73423945023042
0.6613226452905812,86.42026134193887,86.74749737785153,45.594488546760246
0.6813627254509018,87.80641162556789,85.71796691862687,47.10797154236575
0.7014028056112224,87.80685091857083,88.81137231863515,43.59054312877823
0.721442885771543,86.65596657000937,83.99114863561628,44.71019084183714
0.7414829659318637,84.98089843243014,84.22296448334582,45.22628091410605
0.7615230460921844,84.91271587663294,84.29605143905746,40.98508627850998
0.781563126252505,84.37025617109566,83.71495755774107,44.38876177786337
0.8016032064128256,85.93528743252497,87.02436427849992,43.6036006507779
0.8216432865731462,84.92613188426282,87.77739881829503,41.176718898696485
0.8416833667334669,85.23853484336729,87.47377477230609,44.55136205824379
0.8617234468937875,84.07036731321207,85.51567963230814,45.15960296811747
0.8817635270541082,83.55384379217737,85.45812869716904,44.22527607089438
0.9018036072144289,83.40304217586721,81.57047646273973,47.84100857454213
0.9218436873747494,83.22755670806512,83.03866237025665,45.44311694724842
0.9418837675350701,82.86694530478627,84.91334769130887,42.93608951581113
0.9619238476953907,83.30054756431558,84.29264192117391,43.82021048707422
0.9819639278557114,83.15448205521021,82.93467256896663,45.14455793076858
1.002004008016032,81.03479795635062,78.60339444770956,43.44232591435913
1.0220440881763526,80.06017352645763,82.22351613072742,46.77238237716959
1.0420841683366733,81.55941278736768,81.45723584448652,45.48624691702579
1.062124248496994,81.43357263811085,80.95434826899152,47.71316677165596
1.0821643286573146,80.07158710839701,79.75073613069226,45.463684184269695
1.1022044088176353,79.95733962227861,81.79001005132933,43.445257030308184
1.122244488977956,78.95857620951192,81.42017170188512,41.939077180513245
1.1422845691382766,79.80128561619497,82.40223635933731,44.25464883209605
1.1623246492985972,114.89912702938378,58.84401825381573,54.525208409090524
1.1823647294589177,78.76113543062436,78.04473246405402,42.92038693794623
1.2024048096192383,78.88132609444772,77.92268710405763,44.72537806842224
1.222444889779559,77.54061100819224,79.02596594828728,45.41520670280125
1.2424849699398797,76.82677007241756,77.29952614256753,42.808961222308874
1.2625250501002003,77.26331474674802,75.9023151379588,48.597450036702625
1.282565130260521,77.69950509689392,76.55700996593735,48.312416504114594
1.3026052104208417,76.77557189700919,76.40234864600816,45.004575872287006
1.3226452905811623,75.46204642952077,77.07748533787701,47.54378484387731
1.342685370741483,77.33702910418484,77.16563082019657,44.22351389295692
1.3627254509018036,104.48870305075373,41.883843933574354,69.93374774002498
1.3827655310621243,76.13922403810687,77.49648746011822,45.0084597179883
1.4028056112224447,75.68846493298048,76.62531601028904,48.276719464541884
1.4228456913827654,76.65041136877235,77.2349621415516,45.623305712009554
1.442885771543086,75.19613186973385,72.91180749569706,39.73853972634187
1.4629258517034067,74.81675089039544,75.39789109410923,44.81035153743826
1.4829659318637274,74.24606102721171,73.48164930926228,45.48706040837269
1.503006012024048,73.70158256221248,73.61254555352305,47.255560501267794
1.5230460921843687,73.51784307207204,73.64445677806131,43.506153429859665
1.5430861723446894,74.34491358066072,75.81719004997905,44.565737850107595
1.56312625250501,72.86557880690556,73.63290681128258,44.0451785876144
1.5831663326653307,72.64073706214829,71.69665898364161,45.16833646037139
1.6032064128256511,73.5602790678406,73.5791526398233,45.95965407073366
1.6232464929859718,73.14417006838633,72.75117265502158,41.327280432459204
1.6432865731462925,71.78065252533642,71.15935669013845,46.58763693428763
1.6633266533066131,71.83029428605835,71.40308206034501,44.5072331949709
1.6833667334669338,71.58061560090388,72.9927243510442,43.576053545482154
1.7034068136272544,70.59853425072308,68.42014133381814,44.67873776094901
1.723446893787575,70.59612746307903,69.91251134354586,43.067507360493494
1.7434869739478958,70.37160077182361,70.12476751817398,45.983011294493565
1.7635270541082164,69.5346491487571,69.5217316113628,45.613962145372476
1.783567134268537,70.18204930957378,72.7274226798852,44.31424227688487
1.8036072144288577,69.67391820363864,70.06179100368517,43.98157327480173
1.8236472945891782,69.09761653375567,67.92798774626833,43.83018469316446
1.8436873747494988,70.16911568153292,69.4972343697603,45.71895159509425
1.8637274549098195,68.56534170659162,71.78664538678798,43.56791312744832
1.8837675350701402,82.83234470895448,38.8537052566823,58.001879709797414
1.9038076152304608,67.5335700352739,68.0681642206583,45.52710162390957
1.9238476953907815,68.29223360014947,70.04610899865496,40.147215858929584
1.9438877755511021,67.80788799518727,64.57083452937536,44.008243655979705
1.9639278557114228,67.61222341051726,69.09604151908941,41.868703936788805
1.9839679358717435,67.36613078589936,63.31387971486516,46.14235881243842
2.004008016032064,66.20116402888551,66.52377186554884,42.81958318640114
2.024048096192385,65.89652213680745,64.5976494944953,43.06051256073065
2.0440881763527052,67.56927356037144,67.71864938246102,43.747369447633986
2.064128256513026,66.34584272454593,67.00142446583038,39.29074667419122
2.0841683366733466,65.67413807795364,64.54867792389854,42.7478920781779
2.1042084168336674,66.00529425138728,65.66689741329576,43.923904483019726
2.124248496993988,64.918912484458,65.95481549492446,41.281326456679885
2.1442885771543083,65.01396778388636,65.07311941141853,46.11667284642341
2.164328657314629,64.28280204778153,66.66981204052219,44.03646805781305
2.1843687374749496,65.32891218077013,65.75284273417095,41.39227441487527
2.2044088176352705,63.59867752846398,60.55617250245773,46.6895487515634
2.224448897795591,89.63241235969292,38.463901537272754,64.55789228875187
2.244488977955912,64.22595141505612,62.46178927065074,46.039804279057506
2.2645290581162323,63.559748776299756,65.93538062537245,45.83941121671453
2.284569138276553,64.57933423946587,64.93656322934623,45.0171121616487
2.3046092184368736,64.45725251929574,62.432158464098855,47.7111458714207
2.3246492985971945,85.00156641044339,39.29803783099705,55.374430488395916
2.344689378757515,61.700188291241005,59.77139807081869,42.64108067098444
2.3647294589178354,62.7319460528493,64.53246255903197,44.30539542208432
2.3847695390781563,63.95698741613361,65.81592984280218,44.84353868188296
2.4048096192384767,62.48939597262772,60.18741438711842,46.78413519946344
2.4248496993987976,61.74023377201185,61.011831980040945,46.39737762703409
2.444889779559118,62.250063066314084,62.281450628200616,41.91376354411426
2.464929859719439,60.80119607731238,61.00098244218782,49.3924462843056
2.4849699398797593,92.10148618066856,46.14484960130485,50.23786769756119
2.50501002004008,60.88723152867502,62.19672518243067,45.42133693040622
2.5250501002004007,59.093793747672535,59.34143719939708,42.8167496556818
2.5450901803607215,61.11684769537881,61.402688778899766,47.07088683283389
2.565130260521042,59.587281230701564,58.59090781903097,47.84899164249389
2.5851703406813624,59.89002004621222,59.78017453372402,43.22446097692292
2.6052104208416833,59.06709175044601,60.24563625885873,44.42641152852346
2.6252505010020037,59.418792295029604,60.32138144192,44.41648273548292
2.6452905811623246,58.551719256501976,58.48166078529873,45.98712040866858
2.665330661322645,59.943624367872566,60.29237284687046,41.00893643909652
2.685370741482966,58.25586220948715,56.94948179296337,46.85881996958163
2.7054108216432864,58.66150904170948,58.5064824076177,43.95253739445716
2.7254509018036073,58.29777422418302,56.71373740001658,42.8405273574483
2.7454909819639277,57.95967956371647,55.61602353742543,44.79743856259694
2.7655310621242486,57.586774083021716,56.8975322879075,43.06682421802937
2.785571142284569,56.26619046058575,56.1895295482792,45.727941261705475
2.8056112224448895,57.581975460923594,59.99258490027098,41.976233160873576
2.8256513026052104,76.77371876369482,42.772816916498236,71.94123439061103
2.845691382765531,55.557609982794325,54.691919371699974,45.40647190917206
2.8657314629258517,55.89185696827674,55.38029752595863,45.371377160837476
2.885771543086172,55.36181178278814,57.03277632518156,46.211212465262626
2.905811623246493,56.19898153625257,56.77064698778316,44.13938136009072
2.9258517034068134,75.71302567806107,29.82602122901811,58.95509978134938
2.9458917835671343,54.24467783597392,55.55371924867096,41.9456642868207
2.9659318637274548,56.245276962998375,55.058401088322114,45.25253547246814
2.9859719438877756,78.61174210413088,27.63507650269086,59.91636148747787
3.006012024048096,80.54305401578593,39.55694659082752,64.91287993615951
3.0260521042084165,55.409184273871446,54.32967833622731,46.40685583357462
3.0460921843687374,53.47882859745373,52.08049650750532,41.80425573101032
3.066132264529058,53.48689547317093,52.81293386865461,46.46391100501969
3.0861723446893787,54.49492231146681,54.280297538902325,44.070837843768764
